population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,5,Prevalence,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2005,392.99229132286996,447.6673505472,337.62962436980996
1,All Population,5,Prevalence,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2023,0.0070136295099999,0.0080152831756894,0.0060256527950971
1,All Population,5,Prevalence,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2023,676.79493251544,774.34217924839,580.92756776611
1,All Population,5,Prevalence,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2007,0.003951404824745,0.0045054290813547,0.0033965572519373
1,All Population,5,Prevalence,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2007,393.22605082567,448.15916764760004,338.09501783395
1,All Population,5,Prevalence,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2017,0.0039107127162784,0.0044618179580847,0.0033651175060986
1,All Population,5,Prevalence,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2017,387.16620438997,441.34442952896,333.15394252415996
1,All Population,5,Prevalence,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2013,0.0067359769915101,0.0076683516183963,0.0057753132371928
1,All Population,5,Prevalence,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2013,652.1640804697,743.15445504048,559.86704398445
1,All Population,5,Prevalence,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2010,0.0039529245857896,0.0045057238715711,0.003397898038948
1,All Population,5,Prevalence,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2010,392.9330523636,447.75399232213,337.82342710052
1,All Population,5,Prevalence,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2014,0.0067634752551806,0.0077008055090644,0.005810511741457
1,All Population,5,Prevalence,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2014,654.41220730047,746.0776433147,562.90957485981
1,All Population,5,Prevalence,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2019,0.0038913963719692,0.0044391653827636,0.003347130273605
1,All Population,5,Prevalence,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2019,384.7123446865,438.47963055254,330.95565612918
1,All Population,5,Prevalence,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2016,0.0067904341779429,0.0077423043986627,0.0058430605057476
1,All Population,5,Prevalence,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2016,656.2445323345199,748.16161255472,564.9743213852
1,All Population,5,Prevalence,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2017,0.0068010830509025,0.0077583827751716,0.0058486099667869
1,All Population,5,Prevalence,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2017,656.7941219200201,748.56619048145,565.4418275311899
1,All Population,5,Prevalence,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2014,0.003922214139373,0.0044761072387531,0.0033742978705915
1,All Population,5,Prevalence,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2014,389.1101633336,443.60770985789003,334.75117020432003
1,All Population,5,Prevalence,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2020,0.0068341642598684,0.0077942245505649,0.0058636044720092
1,All Population,5,Prevalence,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2020,659.47463836537,752.4915299543501,566.3311066691
1,All Population,5,Prevalence,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2015,0.0039160229931685,0.0044698384557496,0.0033697186189954
1,All Population,5,Prevalence,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2015,388.30020023759,442.71565428483,334.11482209502
1,All Population,5,Prevalence,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2013,0.0039306807815999,0.0044838737105969,0.0033811468982141
1,All Population,5,Prevalence,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2013,390.16396964415003,444.82982793204997,335.62675598826
1,All Population,5,Prevalence,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2011,0.0039584022657091,0.0045108061513878,0.0034064220726528
1,All Population,5,Prevalence,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2011,393.22706110967,448.19709948259,338.40473891326997
1,All Population,5,Prevalence,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2021,0.0038818525430088,0.0044353902324845,0.0033398166962206
1,All Population,5,Prevalence,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2021,383.67357817829003,437.93664315142,330.11364576606996
1,All Population,5,Prevalence,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2012,0.0039506758070596,0.0045023686652818,0.0034000748397096
1,All Population,5,Prevalence,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2012,392.25908698214994,446.94029143792994,337.58386623022
1,All Population,5,Prevalence,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2018,0.0038890735137872,0.0044346715341553,0.0033451844956033
1,All Population,5,Prevalence,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2018,384.8707459831,438.45089043247,331.05932957215
1,All Population,5,Prevalence,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2017,0.0038996702419189,0.0044482086122424,0.003355108910427
1,All Population,5,Prevalence,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2017,386.19978048144,440.08064843534004,332.27245270132
1,All Population,5,Prevalence,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2013,0.0039414154174099,0.0044924929721779,0.0033921336992628
1,All Population,5,Prevalence,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2013,391.12019586821003,445.64664966571,336.59185891983
1,All Population,5,Prevalence,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2018,0.0039002509375757,0.0044496444515765,0.0033553918052292
1,All Population,5,Prevalence,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2018,385.84790646017,439.81180227825,331.97419437596
1,All Population,5,Prevalence,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2015,0.0039268415898885,0.0044802498727706,0.0033795879357846
1,All Population,5,Prevalence,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2015,389.25404311629,443.69437040802,334.96132794216
1,All Population,5,Prevalence,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2019,0.0038801615159557,0.0044234721599721,0.0033365890852166
1,All Population,5,Prevalence,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2019,383.73419307789,437.27898029150003,330.00419334865
1,All Population,5,Prevalence,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2020,0.0038742737058863,0.0044164947174231,0.0033305639035394
1,All Population,5,Prevalence,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2020,383.13224593722,437.01723808162,329.40212715607
1,All Population,5,Prevalence,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2021,0.0038707689805024,0.0044203953403491,0.0033284493365225
1,All Population,5,Prevalence,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2021,382.72518949181,436.95889659056,329.13849994324
1,All Population,5,Prevalence,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2022,0.0038701876344226,0.004426755484909,0.0033274102729354
1,All Population,5,Prevalence,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2022,382.45964954323,437.45701170134004,328.88032133362003
1,All Population,5,Prevalence,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2023,0.00387260165306,0.0044345313253946,0.0033323634714188
1,All Population,5,Prevalence,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2023,382.48535174268,437.55906218057004,329.21682305955
1,All Population,5,Prevalence,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2020,0.0038854749788765,0.0044325300718967,0.003341483261668
1,All Population,5,Prevalence,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2020,384.0988029217,437.94219860736996,330.38922588599
1,All Population,5,Prevalence,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2022,0.0038808795847398,0.0044292544518692,0.0033386402673308
1,All Population,5,Prevalence,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2022,383.38280353142,437.73664861985,329.8596879572
1,All Population,5,Prevalence,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2023,0.0038835407741508,0.0044410854366514,0.0033449113455528
1,All Population,5,Prevalence,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2023,383.4285325907,438.05109782257995,330.32472574211
1,All Population,6,Incidence,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,1990,0.0001297416243022,0.0001500006749243,0.0001114241682119
1,All Population,6,Incidence,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,1990,74.50577457389001,85.25190614019999,64.46720687199999
1,All Population,6,Incidence,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,1990,0.0001294163137332,0.0001497474587235,0.0001111931666949
1,All Population,6,Incidence,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,1990,74.30282523428001,85.07051082453,64.28728071829
1,All Population,6,Incidence,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,1990,0.0002447590902685,0.00027861033339,0.0002123928517383
1,All Population,6,Incidence,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,1990,113.10203106419,126.59999958048,98.44057584805
1,All Population,6,Incidence,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,1991,0.0002453151737874,0.0002787776824198,0.0002127704996448
1,All Population,6,Incidence,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,1991,113.20097706195001,126.60022002532001,98.61485589562999
1,All Population,6,Incidence,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,1991,0.0001297968371941,0.0001499380788458,0.0001112213121396
1,All Population,6,Incidence,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,1991,74.29674524162,85.01618604464,64.33720403497
1,All Population,6,Incidence,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,1991,0.0001295052296929,0.0001497112279514,0.0001110590289611
1,All Population,6,Incidence,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,1991,74.09604688737,84.81147377863999,64.16128477595001
1,All Population,6,Incidence,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,1992,0.0001295621637114,0.0001496511934804,0.0001109713081837
1,All Population,6,Incidence,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,1992,73.87555779873,84.54871589027,64.02280508896
1,All Population,6,Incidence,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,1992,0.0001297954481989,0.0001498544284198,0.0001110705850818
1,All Population,6,Incidence,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,1992,74.07563949501001,84.78091245231,64.19512919483
1,All Population,6,Incidence,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,1993,0.0001298534683166,0.0001499722298198,0.0001109432095355
1,All Population,6,Incidence,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,1993,73.85368166264999,84.46490294268,64.05084975685
1,All Population,6,Incidence,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,1993,0.0001296355840996,0.0001497560894718,0.0001108689722299
1,All Population,6,Incidence,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,1993,73.65264920284001,84.21476108358,63.83976371322
1,All Population,6,Incidence,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,1993,0.0002468143643892,0.0002802628261099,0.0002137595254275
1,All Population,6,Incidence,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,1993,113.42076200001999,126.69162183124,98.81322190273
1,All Population,6,Incidence,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,1992,0.0002460129074364,0.0002793264351659,0.0002131179600282
1,All Population,6,Incidence,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,1992,113.27011666912,126.59218355921,98.71974074203
1,All Population,6,Incidence,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,1994,0.0001296459768538,0.0001497496375238,0.0001106953837301
1,All Population,6,Incidence,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,1994,73.44403141904999,83.89020954924,63.640463148049996
1,All Population,6,Incidence,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,1995,0.000129806740773,0.0001499412740867,0.0001106272495999
1,All Population,6,Incidence,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,1995,73.2484133058,83.58609683364,63.41010311541
1,All Population,6,Incidence,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,1994,0.0002473902008519,0.0002808411745704,0.00021419454022
1,All Population,6,Incidence,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,1994,113.52649126327,126.78906532869001,98.85412580535
1,All Population,6,Incidence,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,1997,0.0002501447358138,0.0002829297558413,0.0002163495489235
1,All Population,6,Incidence,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,1997,113.94074541626999,127.35249717324,98.85991820181
1,All Population,6,Incidence,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,1994,0.0001298170452834,0.0001499395800229,0.0001107202275819
1,All Population,6,Incidence,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,1994,73.64575268002,84.13593757049999,63.846630553969995
1,All Population,6,Incidence,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,1995,0.0002480353983,0.0002812563470735,0.0002146006374745
1,All Population,6,Incidence,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,1995,113.62801625213999,126.93511309106,98.85932019985
1,All Population,6,Incidence,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,1995,0.0001299517888036,0.0001501286968125,0.0001106265628854
1,All Population,6,Incidence,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,1995,73.45185919242,83.82664399699,63.59763527083
1,All Population,6,Incidence,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,1999,0.0001299336077529,0.0001488290154933,0.0001109792273693
1,All Population,6,Incidence,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,1999,72.05736495488999,82.32291130655,62.60372120985
1,All Population,6,Incidence,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,1997,0.0001298860409448,0.0001493214213175,0.000110838004413
1,All Population,6,Incidence,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,1997,72.82137161135,83.14384569232,63.20005475417
1,All Population,6,Incidence,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,1996,0.0001299869455235,0.0001498208205822,0.0001107841638386
1,All Population,6,Incidence,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,1996,73.19093395246,83.54207440159,63.449092274449995
1,All Population,6,Incidence,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2001,0.000130683133607,0.0001498422909573,0.0001120868655755
1,All Population,6,Incidence,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2001,71.33783057741,81.59018651905001,62.00584404268999
1,All Population,6,Incidence,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,1996,0.000248861660592,0.000281749089778,0.0002153134420251
1,All Population,6,Incidence,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,1996,113.76976460809,127.1063328022,98.86482113763002
1,All Population,6,Incidence,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,1998,0.0001297851551174,0.0001488768983176,0.0001108613641263
1,All Population,6,Incidence,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,1998,72.41838027262,82.70996549777999,62.90393706678
1,All Population,6,Incidence,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,1998,0.0002515819556436,0.0002844883120786,0.0002175208201623
1,All Population,6,Incidence,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,1998,114.11540870293,127.61601567761001,98.85172126975999
1,All Population,6,Incidence,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,1997,0.0001297738631152,0.0001490902365948,0.0001108447222225
1,All Population,6,Incidence,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,1997,72.59706962547999,82.88889986404,63.01536134137999
1,All Population,6,Incidence,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,1999,0.0002530273614532,0.0002860226093545,0.0002186152126498
1,All Population,6,Incidence,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,1999,114.26573200913,127.84197588744,98.83305461047
1,All Population,6,Incidence,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,1996,0.0001298582367292,0.0001496133664897,0.0001107961923275
1,All Population,6,Incidence,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,1996,72.98098246561,83.29880515619,63.27505867109
1,All Population,6,Incidence,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2000,0.0001302099410579,0.0001489174899346,0.0001112540821515
1,All Population,6,Incidence,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2000,71.80170830461999,82.08665074625,62.39196499929
1,All Population,6,Incidence,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2000,0.0002539589829823,0.0002868678436235,0.0002193431694039
1,All Population,6,Incidence,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2000,114.28689262663,127.91457471999,98.72577826362
1,All Population,6,Incidence,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2003,0.0001316690136901,0.0001510900538479,0.0001131711499298
1,All Population,6,Incidence,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2003,70.92548975827,81.16343036564,61.348649425130006
1,All Population,6,Incidence,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2002,0.0001310551726418,0.000150474827363,0.0001124077939477
1,All Population,6,Incidence,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2002,71.40001545472,81.65327401046,61.835004583389996
1,All Population,6,Incidence,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2005,0.0001329135046914,0.0001525292878838,0.0001139790655561
1,All Population,6,Incidence,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2005,70.64903955853,80.87055242495,60.79609223893
1,All Population,6,Incidence,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2001,0.0001306475158507,0.0001498302715581,0.0001119008505177
1,All Population,6,Incidence,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2001,71.60732886624,81.87318854309,62.1707191695
1,All Population,6,Incidence,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,1998,0.0001296808342152,0.0001486222865461,0.0001108524434851
1,All Population,6,Incidence,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,1998,72.17668720655999,82.43880408582,62.706947063129995
1,All Population,6,Incidence,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,1999,0.0001298708119894,0.0001486157405847,0.0001110631821005
1,All Population,6,Incidence,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,1999,71.80051096647,82.03974015388,62.40676504265001
1,All Population,6,Incidence,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2000,0.0001301741748592,0.0001489090771183,0.0001114030779085
1,All Population,6,Incidence,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2000,71.53595556207999,81.77989948868,62.19122935536
1,All Population,6,Incidence,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2003,0.0001314848989102,0.000151026449762,0.0001128930727018
1,All Population,6,Incidence,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2003,71.20172739351999,81.43490419187,61.50730052722
1,All Population,6,Incidence,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2004,0.0001320159955584,0.0001516257500215,0.0001132442639196
1,All Population,6,Incidence,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2004,71.03657044266,81.25706804059,61.199838530339996
1,All Population,6,Incidence,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2002,0.0002550397627445,0.0002877324823297,0.0002200764839823
1,All Population,6,Incidence,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2002,114.14507387369,127.72410243786,98.68339729073
1,All Population,6,Incidence,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2001,0.000254462914423,0.0002872650906327,0.0002196756317566
1,All Population,6,Incidence,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2001,114.21325602097998,127.81746805479,98.6976945213
1,All Population,6,Incidence,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2008,0.0002591344383045,0.0002920076483373,0.000223469193856
1,All Population,6,Incidence,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2008,113.34189091136,126.77091706317,98.07041292103
1,All Population,6,Incidence,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2003,0.0002556196220086,0.0002881887197974,0.0002204527925841
1,All Population,6,Incidence,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2003,114.06154012100001,127.64073551771999,98.65190758905
1,All Population,6,Incidence,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2005,0.0001325539788383,0.0001522945312853,0.0001135478537578
1,All Population,6,Incidence,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2005,70.92413802819,81.12870331212,60.93722899006
1,All Population,6,Incidence,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2007,0.0001347801584208,0.0001544144681447,0.000115456185899
1,All Population,6,Incidence,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2007,70.98356325029,81.18005369459,61.11558793417999
1,All Population,6,Incidence,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2006,0.000133465611089,0.0001531253929776,0.0001144287104487
1,All Population,6,Incidence,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2006,70.90852254843999,81.10500309684001,60.987270521599996
1,All Population,6,Incidence,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2002,0.0001311425069317,0.0001504838501177,0.0001126532476074
1,All Population,6,Incidence,263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2002,71.12594683089,81.37496680443999,61.672380693289995
1,All Population,6,Incidence,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2008,0.0001360585889597,0.0001556797101559,0.0001165814929509
1,All Population,6,Incidence,199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,3,Rate,2008,71.08249454351,81.22019801748,61.26132824193999
1,All Population,6,Incidence,1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,2,Percent,2004,0.0002560401104861,0.0002886273363829,0.0002206788191713
