population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,rei_id,rei_name,metric_id,metric_name,year,val,upper,lower
1,All Population,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,3,Rate,2003,217.3033105772035,497.77072734462763,78.40270402186037
1,All Population,2,DALYs (Disability-Adjusted Life Years),199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,2,Percent,2002,0.502495140132858,0.7093720450566701,0.25289139740852573
1,All Population,2,DALYs (Disability-Adjusted Life Years),199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,3,Rate,2002,151.72869674912508,383.1431190497712,49.377207899066725
1,All Population,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,2,Percent,2004,0.4893428984762655,0.6608626675704542,0.2762050616607788
1,All Population,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,3,Rate,2004,216.4039754030822,494.0124512129532,78.08951553834973
1,All Population,2,DALYs (Disability-Adjusted Life Years),263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,2,Percent,2004,0.4998251323624414,0.7083163526250758,0.25043877627898325
1,All Population,2,DALYs (Disability-Adjusted Life Years),263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,3,Rate,2004,147.86439908363892,369.68630088645165,48.09873518716848
1,All Population,2,DALYs (Disability-Adjusted Life Years),199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,2,Percent,2003,0.5020814005131293,0.7091135395306967,0.2529357488101972
1,All Population,2,DALYs (Disability-Adjusted Life Years),199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,3,Rate,2003,150.2248144881263,376.8613318591544,48.88267294759624
1,All Population,2,DALYs (Disability-Adjusted Life Years),199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,2,Percent,2001,0.5028055723443207,0.7094629731448532,0.2526705198918463
1,All Population,2,DALYs (Disability-Adjusted Life Years),199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,3,Rate,2001,150.1643132621787,378.8941211871934,49.33211071574519
1,All Population,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,2,Percent,2006,0.4873997531298506,0.6582771184009333,0.27438940568251075
1,All Population,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,3,Rate,2006,214.71669938671417,490.7944796695124,77.39954947011803
1,All Population,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,2,Percent,2001,0.49066198037668096,0.666221251570074,0.279254415910877
1,All Population,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,3,Rate,2001,216.2554094861746,496.39544044175693,78.48418678326544
1,All Population,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,2,Percent,2002,0.49032783521266937,0.6631020557261518,0.27906411904087847
1,All Population,2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,3,Rate,2002,216.64801789461188,497.3215323692163,78.38864432240008
1,All Population,2,DALYs (Disability-Adjusted Life Years),263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,2,Percent,2005,0.4996951633404374,0.7083665949271097,0.25115100248458344
1,All Population,2,DALYs (Disability-Adjusted Life Years),263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,3,Rate,2005,148.51903307693672,371.4026882446653,48.139099995579734
1,All Population,2,DALYs (Disability-Adjusted Life Years),263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,2,Percent,2006,0.4996270249156085,0.7080028583432096,0.2518869484587333
1,All Population,2,DALYs (Disability-Adjusted Life Years),263,Western Africa,3,Both,27,Age-standardized,543,Alzheimer's disease and other dementias,169,All risk factors,3,Rate,2006,150.17142491932404,373.962415721598,48.462881001719246
